unnamed,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,severerisk
365,4/1/2022,1648792800,15.1,4.7,9.6,15.1,3.4,9,-5.8,36,0,0,0,,0,0.1,50,29.3,19.9,1011.1,20.5,16,227.7,19.5,9,6:44:51,1648817091,19:25:39,1648862739,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
366,4/2/2022,1648879200,17.5,-0.1,9,17.5,-1.3,8.6,-4,44.2,0,0,0,,0,0,32.4,12.7,0.9,1015.1,0.9,16,254.9,22,8,6:43:15,1648903395,19:26:40,1648949200,0.05,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
367,4/3/2022,1648965600,11,3.7,8.5,11,2.1,8.1,-4.2,41.6,0,0,0,['rain'],0,0,19.8,12.2,81,1015.3,16.4,16,173.7,15,7,6:41:39,1648989699,19:27:41,1649035661,0.08,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
368,4/4/2022,1649052000,19.4,-0.2,10.1,19.4,-0.2,10,-6.1,40.1,0.009,100,4.17,['rain'],0,0,48.1,30.4,231.9,1007.3,0,16,228.9,19.6,9,6:40:03,1649076003,19:28:42,1649122122,0.11,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
369,4/5/2022,1649138400,15.8,1.8,10.7,15.8,-3.8,9,-6.5,30.2,0.413,100,70.83,"['rain', 'snow']",0,0,71.4,41.6,264,1002.9,59.7,16,190.5,16.5,8,6:38:28,1649162308,19:29:42,1649208582,0.14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
370,4/6/2022,1649224800,7.8,-0.3,3.6,4.5,-6.5,-0.9,-16.8,21.8,0.054,100,33.33,"['rain', 'snow']",0,0.1,69.8,51.9,295,1020.7,30.1,16,287.8,24.9,9,6:36:53,1649248613,19:30:43,1649295043,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
371,4/7/2022,1649311200,14.7,-0.5,6.1,14.7,-2.8,4.8,-13.6,24.9,0,0,0,,0,0,53.6,25,28,1026.3,7,16,287.6,24.9,9,6:35:19,1649334919,19:31:44,1649381504,0.21,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
372,4/8/2022,1649397600,20.4,-0.5,9.7,20.4,-1.8,9.4,-10.2,26.3,0,0,0,,0,0,39.2,19.7,195.7,1022.2,0,16,286.3,24.7,9,6:33:45,1649421225,19:32:45,1649467965,0.24,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
373,4/9/2022,1649484000,24.3,9.7,17.4,24.3,7.8,17.3,-7.5,19,0,0,0,,0,0,61.9,35.1,259.6,1006.7,1.2,16,253.7,22,9,6:32:12,1649507532,19:33:46,1649554426,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
374,4/10/2022,1649570400,10.7,2.4,6.9,10.7,-0.2,4.4,-9,40.3,1.084,100,29.17,['rain'],0,0,62.9,39.8,257.8,1005.8,27.3,15.8,289.5,24.9,9,6:30:39,1649593839,19:34:47,1649640887,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
375,4/11/2022,1649656800,15.9,-0.3,7.5,15.9,-0.5,7.3,-10,29.3,0,0,0,,0,0,40,12.4,99.3,1002.3,25.4,16,228.8,19.7,9,6:29:06,1649680146,19:35:48,1649727348,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
376,4/12/2022,1649743200,12.5,-0.2,6.9,12.5,-6,4.1,-9.1,33.3,0.068,100,37.5,"['rain', 'snow']",0,0,75.9,55.4,254.9,995.6,19.2,16,224.7,19.4,9,6:27:35,1649766455,19:36:49,1649813809,0.37,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
377,4/13/2022,1649829600,3.8,-10,-0.9,-0.1,-13.9,-4.3,-14,40.4,0.11,100,50,"['rain', 'snow']",0.1,0,75.7,41.8,274.3,1010.6,46.7,16,196.6,17,8,6:26:03,1649852763,19:37:49,1649900269,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,10
